MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,HasBsmt,SalePrice
60.0,0.0,8063.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,5.0,2000.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,924.0,6.828712071641684,0.0,0.0,0.0,0.0,948.0,742.0,0.0,7.432483807917119,0.0,0.0,2.0,1.0,3.0,1.0,1.0,7.0,0.0,1.0,2.0,463.0,0.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,0.0,1.0,1.0,
20.0,0.0,11362.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,8.0,5.0,2004.0,2005.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1039.0,0.0,797.0,7.515344571180436,0.0,0.0,0.0,0.0,1836.0,0.0,0.0,7.515344571180436,1.0,0.0,2.0,0.0,3.0,1.0,0.0,7.0,0.0,1.0,3.0,862.0,0.0,125.0,185.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,0.0,0.0,1.0,
60.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,5.0,1995.0,1996.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,219.0,0.0,554.0,6.650279048587422,0.0,1.0,0.0,0.0,773.0,885.0,0.0,7.4133673356952405,1.0,0.0,2.0,1.0,3.0,1.0,1.0,8.0,0.0,1.0,2.0,431.0,0.0,224.0,84.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,0.0,0.0,1.0,
60.0,0.0,10480.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,6.0,1976.0,1976.0,1.0,0.0,7.0,4.0,1.0,0.0,1.0,403.0,0.0,400.0,6.688354713946762,0.0,2.0,0.0,0.0,1098.0,866.0,0.0,7.582738488914411,0.0,0.0,2.0,1.0,4.0,1.0,1.0,8.0,0.0,1.0,2.0,483.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,0.0,0.0,1.0,
20.0,0.0,7100.0,0.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,1.0,5.0,7.0,1957.0,1957.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,708.0,0.0,108.0,6.704414354964107,0.0,2.0,0.0,2.0,816.0,0.0,0.0,6.704414354964107,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,1.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,0.0,0.0,1.0,
20.0,0.0,8923.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,5.0,7.0,1953.0,2006.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,643.0,0.0,365.0,6.915723448631314,0.0,1.0,0.0,0.0,1008.0,0.0,0.0,6.915723448631314,1.0,0.0,1.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,240.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,0.0,0.0,1.0,
20.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,5.0,7.0,1954.0,2000.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,415.0,0.0,418.0,6.725033642166843,0.0,0.0,0.0,0.0,833.0,0.0,0.0,6.725033642166843,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,0.0,0.0,1.0,
20.0,0.0,12085.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,8.0,5.0,2007.0,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,730.0,7.458186157340487,0.0,0.0,0.0,0.0,1734.0,0.0,0.0,7.458186157340487,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,0.0,1.0,3.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,1.0,2.0,1.0,
80.0,0.0,7750.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,5.0,8.0,5.0,2002.0,2002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,55.0,6.0112671744041615,0.0,0.0,0.0,0.0,779.0,640.0,0.0,7.257707677160043,1.0,0.0,2.0,1.0,3.0,1.0,0.0,7.0,0.0,1.0,2.0,527.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,0.0,0.0,1.0,
20.0,0.0,9764.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,1.0,5.0,7.0,1967.0,2003.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,702.0,0.0,192.0,6.795705775173514,0.0,0.0,0.0,0.0,894.0,0.0,0.0,6.795705775173514,1.0,0.0,1.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,2.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,0.0,0.0,1.0,
80.0,0.0,13825.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,5.0,6.0,1958.0,1987.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,533.0,6.278521424165844,0.0,2.0,0.0,0.0,1021.0,580.0,0.0,7.3783837129967145,0.0,1.0,1.0,0.0,3.0,1.0,1.0,6.0,3.0,0.0,1.0,300.0,0.0,280.0,34.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,0.0,0.0,1.0,
20.0,0.0,7560.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,5.0,5.0,1959.0,1959.0,0.0,0.0,4.0,5.0,1.0,0.0,1.0,369.0,0.0,671.0,6.946975992135418,0.0,2.0,0.0,2.0,1040.0,0.0,0.0,6.946975992135418,0.0,0.0,1.0,0.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,286.0,0.0,140.0,0.0,252.0,0.0,0.0,0.0,0.0,7.0,2006.0,0.0,0.0,1.0,
30.0,1.0,8263.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,6.0,5.0,1920.0,1950.0,0.0,0.0,4.0,7.0,1.0,0.0,2.0,0.0,0.0,1012.0,6.919683849847411,0.0,2.0,0.0,2.0,1012.0,0.0,0.0,6.919683849847411,0.0,0.0,1.0,0.0,2.0,1.0,1.0,6.0,0.0,1.0,1.0,308.0,0.0,0.0,22.0,112.0,0.0,0.0,0.0,0.0,5.0,2007.0,0.0,0.0,1.0,
20.0,0.0,10084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,2005.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1528.0,7.347299700743164,0.0,0.0,0.0,0.0,1552.0,0.0,0.0,7.347299700743164,0.0,0.0,2.0,0.0,3.0,1.0,0.0,7.0,0.0,0.0,3.0,782.0,0.0,144.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,1.0,2.0,1.0,
20.0,0.0,8926.0,0.0,1.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,4.0,3.0,1956.0,1956.0,0.0,0.0,8.0,9.0,1.0,0.0,1.0,0.0,0.0,672.0,6.51025834052315,0.0,0.0,0.0,2.0,960.0,0.0,0.0,6.866933284461882,0.0,0.0,1.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,1.0,288.0,0.0,64.0,0.0,0.0,0.0,160.0,0.0,0.0,10.0,2009.0,2.0,1.0,1.0,
20.0,0.0,9405.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,5.0,9.0,1947.0,2008.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,698.0,6.548219102762372,0.0,0.0,0.0,0.0,698.0,0.0,0.0,6.548219102762372,0.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,0.0,0.0,1.0,
80.0,0.0,9125.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,5.0,7.0,5.0,1992.0,1992.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,384.0,5.950642552587727,0.0,1.0,0.0,0.0,812.0,670.0,0.0,7.301147805856032,0.0,0.0,2.0,1.0,3.0,1.0,0.0,7.0,0.0,1.0,2.0,392.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,0.0,0.0,1.0,
20.0,0.0,10434.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,4.0,5.0,1955.0,1955.0,0.0,0.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,1005.0,6.912742820493176,0.0,2.0,0.0,0.0,1005.0,0.0,0.0,6.912742820493176,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,2.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,0.0,0.0,1.0,
120.0,0.0,3684.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,1.0,7.0,5.0,2007.0,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.0,7.224753405767971,0.0,0.0,0.0,0.0,1555.0,0.0,0.0,7.349230824613334,0.0,0.0,2.0,0.0,2.0,1.0,0.0,7.0,0.0,1.0,3.0,660.0,0.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,0.0,0.0,1.0,
20.0,0.0,14572.0,0.0,3.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,7.0,5.0,2004.0,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,230.0,7.333023014386481,0.0,0.0,0.0,0.0,1530.0,0.0,0.0,7.333023014386481,1.0,0.0,2.0,0.0,3.0,1.0,0.0,7.0,0.0,1.0,3.0,630.0,0.0,144.0,36.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,0.0,5.0,1.0,
60.0,0.0,11796.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,7.0,5.0,2004.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,6.741700694652055,0.0,0.0,0.0,0.0,847.0,1112.0,0.0,7.580189417944541,0.0,0.0,2.0,1.0,4.0,1.0,0.0,8.0,0.0,1.0,2.0,434.0,0.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,0.0,0.0,1.0,
90.0,1.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,4.0,5.0,5.0,1980.0,1980.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,936.0,0.0,0.0,6.841615476477592,0.0,2.0,0.0,0.0,936.0,0.0,0.0,6.841615476477592,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,2.0,672.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,0.0,0.0,1.0,
50.0,0.0,7804.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,4.0,3.0,1928.0,1950.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,622.0,0.0,500.0,7.022868086082641,0.0,2.0,0.0,0.0,1328.0,653.0,0.0,7.591357046698551,1.0,0.0,2.0,0.0,4.0,1.0,0.0,7.0,3.0,2.0,2.0,576.0,0.0,431.0,44.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,0.0,0.0,1.0,
20.0,0.0,10712.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,5.0,1991.0,1992.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,212.0,0.0,762.0,6.881411303642535,0.0,2.0,0.0,0.0,974.0,0.0,0.0,6.881411303642535,0.0,0.0,1.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,8.0,1.0,1.0,
70.0,1.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,4.0,1880.0,1950.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,1008.0,6.915723448631314,1.0,2.0,0.0,0.0,1178.0,1032.0,0.0,7.700747794511798,0.0,0.0,2.0,0.0,5.0,1.0,3.0,8.0,0.0,0.0,1.0,205.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,0.0,0.0,1.0,
60.0,0.0,9828.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,5.0,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,544.0,7.028201432058005,0.0,0.0,0.0,0.0,1142.0,878.0,0.0,7.61085279039525,0.0,0.0,2.0,1.0,3.0,1.0,0.0,8.0,0.0,1.0,2.0,466.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,0.0,0.0,1.0,
60.0,0.0,8773.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,5.0,1997.0,1997.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,916.0,6.82001636467413,0.0,1.0,0.0,0.0,916.0,684.0,0.0,7.3777589082278725,0.0,0.0,2.0,1.0,3.0,1.0,1.0,7.0,0.0,1.0,2.0,460.0,0.0,100.0,38.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,0.0,0.0,1.0,
30.0,1.0,6180.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,6.0,5.0,1926.0,1950.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,960.0,6.866933284461882,0.0,2.0,1.0,0.0,986.0,0.0,0.0,6.893656354602635,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,1.0,180.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,0.0,0.0,1.0,
50.0,0.0,9600.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,6.0,5.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,280.0,0.0,752.0,6.939253946041508,0.0,2.0,0.0,2.0,1032.0,220.0,0.0,7.132497551660044,0.0,0.0,1.0,0.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,288.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,4.0,2008.0,0.0,1.0,1.0,
50.0,0.0,6342.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,5.0,8.0,1875.0,1996.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,780.0,6.659293919683638,0.0,1.0,1.0,0.0,780.0,240.0,0.0,6.927557906278317,0.0,0.0,1.0,0.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,5.0,2010.0,0.0,0.0,1.0,
20.0,0.0,9819.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,6.0,5.0,1977.0,1977.0,0.0,0.0,7.0,11.0,1.0,0.0,0.0,1567.0,0.0,0.0,7.356918242356021,0.0,2.0,0.0,0.0,1567.0,0.0,0.0,7.356918242356021,1.0,0.0,2.0,0.0,2.0,1.0,0.0,5.0,0.0,2.0,2.0,714.0,0.0,264.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,0.0,0.0,1.0,
30.0,0.0,8731.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,5.0,5.0,1920.0,1950.0,0.0,0.0,9.0,8.0,1.0,2.0,2.0,645.0,0.0,270.0,6.818924065275521,0.0,2.0,0.0,0.0,1167.0,0.0,0.0,7.062191632286556,0.0,0.0,1.0,0.0,3.0,1.0,1.0,6.0,2.0,1.0,2.0,495.0,0.0,0.0,0.0,216.0,0.0,126.0,0.0,0.0,5.0,2007.0,0.0,0.0,1.0,
20.0,0.0,7350.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,1.0,5.0,7.0,1951.0,1951.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,852.0,0.0,100.0,6.858565034791365,0.0,2.0,0.0,0.0,952.0,0.0,0.0,6.858565034791365,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,2.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,2.0,1.0,1.0,
60.0,0.0,10304.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,7.0,1976.0,1976.0,0.0,0.0,7.0,4.0,1.0,1.0,1.0,381.0,0.0,399.0,6.659293919683638,0.0,0.0,0.0,0.0,1088.0,780.0,0.0,7.532623618788788,1.0,0.0,2.0,1.0,4.0,1.0,0.0,9.0,0.0,1.0,2.0,484.0,0.0,448.0,96.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,0.0,0.0,1.0,
60.0,0.0,9965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2006.0,2007.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,0.0,316.0,7.290292882446597,0.0,0.0,0.0,0.0,1466.0,1362.0,0.0,7.947325027016463,1.0,0.0,3.0,0.0,4.0,1.0,0.0,11.0,0.0,1.0,3.0,1052.0,0.0,125.0,144.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,1.0,2.0,1.0,
20.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,5.0,3.0,1959.0,1959.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,288.0,0.0,718.0,6.913737350659685,0.0,2.0,0.0,0.0,1006.0,0.0,0.0,6.913737350659685,0.0,0.0,1.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,0.0,0.0,1.0,
190.0,0.0,12180.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,2.0,4.0,4.0,1941.0,1950.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,348.0,0.0,324.0,6.51025834052315,2.0,3.0,1.0,2.0,672.0,252.0,0.0,6.828712071641684,1.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2010.0,0.0,0.0,1.0,
50.0,1.0,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,5.0,6.0,1928.0,1950.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1042.0,6.948897222313312,0.0,0.0,0.0,0.0,1042.0,534.0,0.0,7.362645270417825,0.0,0.0,1.0,0.0,3.0,1.0,1.0,8.0,0.0,1.0,1.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,0.0,5.0,1.0,
20.0,0.0,11200.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,6.0,5.0,1985.0,1985.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1258.0,0.0,40.0,7.168579897264035,0.0,2.0,0.0,0.0,1298.0,0.0,0.0,7.168579897264035,1.0,0.0,2.0,0.0,3.0,1.0,0.0,5.0,0.0,1.0,2.0,403.0,0.0,165.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,0.0,0.0,1.0,
70.0,0.0,12000.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,1941.0,1950.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,275.0,0.0,429.0,6.556778356158042,0.0,0.0,0.0,0.0,860.0,704.0,0.0,7.355001921105257,0.0,0.0,1.0,1.0,3.0,1.0,3.0,7.0,0.0,1.0,1.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,0.0,0.0,1.0,
50.0,1.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,7.0,7.0,1926.0,1950.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,572.0,6.349138991379798,0.0,2.0,0.0,0.0,572.0,539.0,0.0,7.01301578963963,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,1.0,288.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,8.0,2008.0,0.0,0.0,1.0,
70.0,1.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,7.0,9.0,1920.0,1988.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,624.0,0.0,26.0,6.476972362889683,0.0,0.0,0.0,0.0,832.0,650.0,0.0,7.301147805856032,0.0,1.0,1.0,0.0,3.0,1.0,1.0,7.0,0.0,0.0,2.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,0.0,0.0,1.0,
20.0,0.0,8280.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,6.0,5.0,1950.0,1950.0,0.0,0.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,932.0,6.837332814685591,0.0,0.0,0.0,2.0,932.0,0.0,0.0,6.837332814685591,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,306.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,11.0,2007.0,0.0,0.0,1.0,
20.0,0.0,17755.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,5.0,4.0,1959.0,1959.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,176.0,0.0,1290.0,7.290292882446597,0.0,2.0,0.0,0.0,1466.0,0.0,0.0,7.290292882446597,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,0.0,2.0,2.0,528.0,0.0,0.0,140.0,0.0,0.0,100.0,0.0,0.0,11.0,2006.0,0.0,0.0,1.0,
20.0,0.0,14115.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,7.0,1956.0,2004.0,0.0,0.0,12.0,13.0,1.0,0.0,0.0,296.0,547.0,230.0,6.9782137426306985,0.0,0.0,0.0,0.0,1811.0,0.0,0.0,7.501634457883413,0.0,0.0,1.0,0.0,2.0,1.0,2.0,6.0,0.0,1.0,2.0,470.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,7.0,2006.0,0.0,1.0,1.0,
30.0,1.0,5890.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,1.0,6.0,8.0,1930.0,2007.0,0.0,0.0,2.0,5.0,0.0,1.0,2.0,538.0,0.0,278.0,6.704414354964107,0.0,0.0,0.0,0.0,816.0,0.0,0.0,6.704414354964107,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,1.0,432.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,6.0,2008.0,0.0,0.0,1.0,
60.0,0.0,13700.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,6.0,1965.0,1988.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,454.0,0.0,410.0,6.761572768804055,0.0,2.0,0.0,0.0,902.0,918.0,0.0,7.506591780070841,0.0,0.0,1.0,2.0,4.0,1.0,0.0,8.0,0.0,2.0,2.0,492.0,0.0,60.0,84.0,0.0,0.0,273.0,0.0,0.0,5.0,2008.0,0.0,0.0,1.0,
20.0,0.0,10768.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,8.0,1976.0,2004.0,0.0,0.0,7.0,4.0,0.0,1.0,1.0,1157.0,0.0,280.0,7.270312886079025,0.0,2.0,0.0,0.0,1437.0,0.0,0.0,7.270312886079025,1.0,0.0,2.0,0.0,3.0,1.0,0.0,6.0,0.0,1.0,2.0,528.0,0.0,0.0,21.0,0.0,0.0,180.0,0.0,0.0,7.0,2007.0,0.0,0.0,1.0,
80.0,0.0,9350.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,5.0,8.0,1965.0,1999.0,0.0,0.0,4.0,7.0,1.0,1.0,0.0,633.0,0.0,586.0,7.105786129481271,0.0,1.0,0.0,0.0,1265.0,0.0,0.0,7.142827401161621,0.0,1.0,2.0,0.0,3.0,1.0,0.0,6.0,0.0,1.0,2.0,502.0,0.0,0.0,92.0,0.0,96.0,0.0,0.0,0.0,10.0,2008.0,0.0,0.0,1.0,
120.0,0.0,5001.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,1.0,7.0,5.0,2007.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,0.0,410.0,7.1808311990445555,0.0,0.0,0.0,0.0,1314.0,0.0,0.0,7.1808311990445555,1.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,0.0,1.0,2.0,626.0,0.0,172.0,62.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,0.0,0.0,1.0,
20.0,0.0,11932.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,8.0,5.0,2007.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.0,7.365180126021013,0.0,0.0,0.0,0.0,1580.0,0.0,0.0,7.365180126021013,0.0,0.0,2.0,0.0,3.0,1.0,0.0,7.0,0.0,0.0,3.0,830.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,3.0,2.0,1.0,
